name,phone,city,district,taluka,category,address,rating,reviews,website,maps_link,whatsappStatus,contactedAt,lastMessage,notes
Pathfinder Career Academy Georai,7083400781,Georai,Beed,Georai,Coaching Classes,"Krushnai, Shahunagar infront of, near old Bus stand, Gevrai, Maharashtra 431127",4.2,5,,https://www.google.com/maps/place/PATHFINDER+CAREER+ACADEMY+GEORAI/data=!4m7!3m6!1s0x3bdad92761473fcb:0x854ab12ba1ae30ca!8m2!3d19.2656701!4d75.7497008!16s%2Fg%2F11s5q660w4!19sChIJyz9HYSfZ2jsRyjCuoSuxSoU?authuser=0&hl=en&rclk=1,not_contacted,,,
Rk अभ्यासिका,7020667618,Georai,Beed,Georai,Study Center,"RK Study Centre, Aasharam shala samor, Pachegaon, Georai, Maharashtra 431143",4.5,,,https://www.google.com/maps/place/RK+%E0%A4%85%E0%A4%AD%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%BF%E0%A4%95%E0%A4%BE/data=!4m7!3m6!1s0x3bdad12802e8c7ff:0x7bc162c801609158!8m2!3d19.1411592!4d75.8161958!16s%2Fg%2F11zk4941my!19sChIJ_8foAijR2jsRWJFgAchiwXs?authuser=0&hl=en&rclk=1,not_contacted,,,
Sahyadri Computer Institute Georai,9767159150,Georai,Beed,Georai,Coaching Classes,"Siddhivinayak Colony, Gajanan Nagar, Gevrai, Maharashtra 431127",5.0,15,,https://www.google.com/maps/place/SAHYADRI+COMPUTER+INSTITUTE+GEORAI/data=!4m7!3m6!1s0x3bdad9fbdd951e95:0x7a0343daf084807b!8m2!3d19.2652511!4d75.7517919!16s%2Fg%2F11v9jywx1w!19sChIJlR6V3fvZ2jsRe4CE8NpDA3o?authuser=0&hl=en&rclk=1,not_contacted,,,
Sai Proactive Abacus Classes,7066707024,Georai,Beed,Georai,Coaching Classes,"Chinteshwar Galli, Georai - Chaklamba Rd, Gevrai, Maharashtra 431127",,,,https://www.google.com/maps/place/Sai+Proactive+Abacus+Classes/data=!4m7!3m6!1s0x3bdad9ab83a3c601:0x7276ffb0fd3e4639!8m2!3d19.2587615!4d75.7488199!16s%2Fg%2F11zc4rjnw2!19sChIJAcajg6vZ2jsROUY-_bD_dnI?authuser=0&hl=en&rclk=1,not_contacted,,,
Sharda Kabaddi Academy,9527326006,Georai,Beed,Georai,Academy,"Ahilya Nagar, Gevrai, Maharashtra 431127",4.7,24,,https://www.google.com/maps/place/Sharda+Kabaddi+Academy/data=!4m7!3m6!1s0x3bdad9e1833c0bb9:0xdefdf05eb877774c!8m2!3d19.2610732!4d75.7525845!16s%2Fg%2F11qqqsclr1!19sChIJuQs8g-HZ2jsRTHd3uF7w_d4?authuser=0&hl=en&rclk=1,not_contacted,,,
Shivarogya Iti College Georai,9715201001,Georai,Beed,Georai,Training Institute,"Takadgaon Rd, Nk Colony, Gevrai, Georai Rural, Maharashtra 431127",4.0,1,,https://www.google.com/maps/place/Shivarogya+iti+college+Georai/data=!4m7!3m6!1s0x3bdad97e2f95a937:0x9b027b5fd17cfca6!8m2!3d19.268317!4d75.7607759!16s%2Fg%2F11t9rr98xf!19sChIJN6mVL37Z2jsRpvx80V97Aps?authuser=0&hl=en&rclk=1,not_contacted,,,
Shree Computers Georai,7020605004,Georai,Beed,Georai,Computer Institute,"Close to, SBI Bank, near old Bus Stand, below Muthoot Finance, Vir Lahuji Nagar, Gevrai, Maharashtra 431127",4.8,,,https://www.google.com/maps/place/Shree+Computers+Georai/data=!4m7!3m6!1s0x3bdad932afad8647:0x9a59224788dc3578!8m2!3d19.2640796!4d75.7496788!16s%2Fg%2F11vqnnt8rp!19sChIJR4atrzLZ2jsReDXciEciWZo?authuser=0&hl=en&rclk=1,not_contacted,,,
Swapnapurti Abhyasika,7972112991,Georai,Beed,Georai,Study Center,"7Q82 2J6, Siddhivinayak Colony, Gajanan Nagar, Gevrai, Maharashtra 431127",4.8,10,,https://www.google.com/maps/place/Swapnapurti+Abhyasika/data=!4m7!3m6!1s0x3bdad90012210a95:0x819c1256928434fd!8m2!3d19.2650301!4d75.7515141!16s%2Fg%2F11vt8gz7wk!19sChIJlQohEgDZ2jsR_TSEklYSnIE?authuser=0&hl=en&rclk=1,not_contacted,,,
Ultimate Computers Georai,9422295496,Georai,Beed,Georai,Computer Institute,"Front Of, New High School, Takadgaon Rd, Ahilya Nagar, Gevrai, Maharashtra 431127",5.0,5,,"https://www.google.com/maps/place/ULTIMATE+COMPUTERS,GEORAI/data=!4m7!3m6!1s0x3bdad9e285f07ee1:0x8788136e2d73e785!8m2!3d19.263658!4d75.7528207!16s%2Fg%2F11j2xdvwx7!19sChIJ4X7wheLZ2jsRhedzLW4TiIc?authuser=0&hl=en&rclk=1",not_contacted,,,
Awad Educational Academy Kaij,9422105262,Kaij,Beed,Kaij,Coaching Classes,"Rangoli Dresses, Prof. Dr. Vithal Awad, Awad Educational Academy, Ground Floor, Kaij - Sabla Rd, Kaij, Maharashtra 431123",3.9,13,,"https://www.google.com/maps/place/Awad+Educational+Academy,+Kaij/data=!4m7!3m6!1s0x3bc53f740b30ba23:0x2c6666615739f84b!8m2!3d18.7150936!4d76.0667559!16s%2Fg%2F11ddzyg4tf!19sChIJI7owC3Q_xTsRS_g5V2FmZiw?authuser=0&hl=en&rclk=1",not_contacted,,,
Ideal Education Center,9860051231,Kaij,Beed,Kaij,Study Center,"P388 FJ8 shiveparbha complex, Road, Kanadi Mali, Kaij, Maharashtra 431123",4.8,4,,https://www.google.com/maps/place/Ideal+Education+Center/data=!4m7!3m6!1s0x3bc53f7391f7ba75:0x349701af0d0e7bd1!8m2!3d18.7160802!4d76.0663787!16s%2Fg%2F11hcfm3d5j!19sChIJdbr3kXM_xTsR0XsODa8BlzQ?authuser=0&hl=en&rclk=1,not_contacted,,,
Learning Ladder Reading Study Class,8390089132,Kaij,Beed,Kaij,Study Center,"Umari road, sahyog nagar, Shikshak Colony, Kaij, Maharashtra 431123",5.0,1,,https://www.google.com/maps/place/Learning+ladder+reading+%2Fstudy+class/data=!4m7!3m6!1s0x3bc53febdba593d3:0xd7f4988a8bd8d097!8m2!3d18.7184973!4d76.0554313!16s%2Fg%2F11x1fg82wj!19sChIJ05Ol2-s_xTsRl9DYi4qY9Nc?authuser=0&hl=en&rclk=1,not_contacted,,,
Login Online And Computer Services,8788939392,Kaij,Beed,Kaij,Computer Institute,"RM complex, Umri Road, Kaij, Maharashtra 431123",4.9,23,,https://www.google.com/maps/place/Login+Online+and+Computer+Services/data=!4m7!3m6!1s0x3bc53f7692aac8ff:0x204fb8cbd6c3cf7!8m2!3d18.7150059!4d76.0650327!16s%2Fg%2F1hg4v0tw3!19sChIJ_8iqknY_xTsR9zxsvYz7BAI?authuser=0&hl=en&rclk=1,not_contacted,,,
Shri Tambweshwar Computer Education,9890300398,Kaij,Beed,Kaij,Computer Institute,"Main, Road, Kaij, Maharashtra 431123",5.0,1,,https://www.google.com/maps/place/Shri+Tambweshwar+Computer+Education/data=!4m7!3m6!1s0x3bc53f00082ae705:0xae0e45337240fff2!8m2!3d18.7139001!4d76.0676879!16s%2Fg%2F11vk70kbwd!19sChIJBecqCAA_xTsR8v9AcjNFDq4?authuser=0&hl=en&rclk=1,not_contacted,,,
Somani Computers,9730067909,Kaij,Beed,Kaij,Computer Institute,"P378 9FQ, Kaij, Maharashtra 431123",4.7,17,,https://www.google.com/maps/place/Somani+Computers/data=!4m7!3m6!1s0x3bc53f1d53560cab:0xa99955e06540a207!8m2!3d18.7134727!4d76.0662386!16s%2Fg%2F11qps1zbx0!19sChIJqwxWUx0_xTsRB6JAZeBVmak?authuser=0&hl=en&rclk=1,not_contacted,,,
Sow. Shantabai Tapdiya Public School Kaij,9561177933,Kaij,Beed,Kaij,Academy,"Patil Nagar, Kanadi, Road, Kaij, Maharashtra 431123",,,,https://www.google.com/maps/place/Sow.+Shantabai+Tapdiya+Public+School+Kaij/data=!4m7!3m6!1s0x3bc53f14c2adc00b:0xb74db9f1de3d3cb8!8m2!3d18.7287804!4d76.0611956!16s%2Fg%2F11cmcjh44k!19sChIJC8CtwhQ_xTsRuDw93vG5Tbc?authuser=0&hl=en&rclk=1,not_contacted,,,
Tally Expert Classes,9834436896,Kaij,Beed,Kaij,Computer Institute,"SURYARAJ BUILDING, Fulenagar, Kaij, Maharashtra 431123",,,,https://www.google.com/maps/place/Tally+Expert+Classes/data=!4m7!3m6!1s0x3bc53fdf6891eea1:0x4de1e67b4a19ab30!8m2!3d18.7180042!4d76.0540056!16s%2Fg%2F11w4fyx8lw!19sChIJoe6RaN8_xTsRMKsZSnvm4U0?authuser=0&hl=en&rclk=1,not_contacted,,,
मातोश्री अभ्यासिका,9049035150,Kaij,Beed,Kaij,Study Center,"P388 39P, Kaij, Maharashtra 431123",5.0,3,,https://www.google.com/maps/place/%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A5%8B%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%85%E0%A4%AD%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%BF%E0%A4%95%E0%A4%BE/data=!4m7!3m6!1s0x3bc53fa13d45f211:0xea92c11360a33f41!8m2!3d18.7152191!4d76.0659662!16s%2Fg%2F11ssx6jl42!19sChIJEfJFPaE_xTsRQT-jYBPBkuo?authuser=0&hl=en&rclk=1,not_contacted,,,
Flying Birds Academy,8600269521,Majalgaon,Beed,Majalgaon,Academy,"Bhat Wadgaon Basti, Bhatwadgaon, Maharashtra 431131",4.3,21,,https://www.google.com/maps/place/Flying+Birds+Academy/data=!4m7!3m6!1s0x3bdab1235621525d:0x4b29f95c9fa68b52!8m2!3d19.171772!4d76.1957922!16s%2Fg%2F11bw476pr0!19sChIJXVIhViOx2jsRUoumn1z5KUs?authuser=0&hl=en&rclk=1,not_contacted,,,
Kaiwalya Coaching Classes,9420379868,Majalgaon,Beed,Majalgaon,Coaching Classes,"Yashodhan, near Ganpati Mandir, Samta Colony, Majalgaon, Maharashtra 431131",,,,https://www.google.com/maps/place/Kaiwalya+Coaching+Classes/data=!4m7!3m6!1s0x3bdab111c6be4539:0xae1e2f280b337b7d!8m2!3d19.1638546!4d76.2071643!16s%2Fg%2F11ygn3z44l!19sChIJOUW-xhGx2jsRfXszCygvHq4?authuser=0&hl=en&rclk=1,not_contacted,,,
New Shriram Abhyashika,9604044818,Majalgaon,Beed,Majalgaon,Study Center,"Shop No 6, Kalptaru Complex, Gadi Road, near Axix Bank, Gadi Rd, Swami Vivekananda Nagar, Bank Colany, Majalgaon, Maharashtra 431131",5.0,7,,https://www.google.com/maps/place/New+Shriram+Abhyashika/data=!4m7!3m6!1s0x3bdab15b5aebf875:0xb1882f8e0e635ef5!8m2!3d19.1653434!4d76.2029452!16s%2Fg%2F11xs7w6gfp!19sChIJdfjrWlux2jsR9V5jDo4viLE?authuser=0&hl=en&rclk=1,not_contacted,,,
Phinix Coaching Classes,9405350744,Majalgaon,Beed,Majalgaon,Coaching Classes,"5664 W98, Gadi Rd, Swami Vivekananda Nagar, Bank Colany, Majalgaon, Maharashtra 431131",4.0,5,,https://www.google.com/maps/place/phinix+coaching+classes/data=!4m7!3m6!1s0x3bdab114b61ac61f:0xa8fd0b573108e144!8m2!3d19.1622816!4d76.2059422!16s%2Fg%2F11dzhq6bg_!19sChIJH8YathSx2jsRROEIMVcL_ag?authuser=0&hl=en&rclk=1,not_contacted,,,
Prince Spoken Classes Georai,8605459706,Majalgaon,Beed,Majalgaon,English Speaking Classes,"Gadi Rd, Manglanath Colony, Majalgaon, Maharashtra 431131",3.0,2,,https://www.google.com/maps/place/Prince+Spoken+Classes+Georai/data=!4m7!3m6!1s0x3bdab16b59555555:0xd5fb65985f7f3dcd!8m2!3d19.1608125!4d76.2069375!16s%2Fg%2F11hbg9nymm!19sChIJVVVVWWux2jsRzT1_X5hl-9U?authuser=0&hl=en&rclk=1,not_contacted,,,
Raj Computers Rangoli Corner Georai Road Majalgaon,9975657406,Majalgaon,Beed,Majalgaon,Computer Institute,"सूंदरराव सोळंके महाविद्यालय शेजारी, रंगोली कॉर्नर, Gadi Rd, Majalgaon, Maharashtra 431131",3.5,6,,"https://www.google.com/maps/place/Raj+Computers+,Rangoli+corner,Georai+Road+majalgaon/data=!4m7!3m6!1s0x3bdab128c5acf839:0x63d227d5d6ac208d!8m2!3d19.1616645!4d76.206244!16s%2Fg%2F11tjlshflb!19sChIJOfisxSix2jsRjSCs1tUn0mM?authuser=0&hl=en&rclk=1",not_contacted,,,
S.b.computers,9422410705,Majalgaon,Beed,Majalgaon,Computer Institute,"5645 C96, Mondha Rd, Shahu Nagar, Majalgaon, Maharashtra 431131",4.6,,,https://www.google.com/maps/place/S.B.Computers/data=!4m7!3m6!1s0x3bdab16ea68a4abb:0xc13ee37a2ab638d5!8m2!3d19.1560261!4d76.2083843!16s%2Fg%2F11bx9q29jm!19sChIJu0qKpm6x2jsR1Ti2KnrjPsE?authuser=0&hl=en&rclk=1,not_contacted,,,
Shree Infotech Majalgaon,8623919597,Majalgaon,Beed,Majalgaon,Computer Institute,"Shahu Nagar, Majalgaon, Maharashtra 431131",4.9,63,,"https://www.google.com/maps/place/SHREE+INFOTECH,+Majalgaon/data=!4m7!3m6!1s0x3bdab16bf541e229:0x40c7361a59210090!8m2!3d19.157568!4d76.2072923!16s%2Fg%2F11hd1vjdsp!19sChIJKeJB9Wux2jsRkAAhWRo2x0A?authuser=0&hl=en&rclk=1",not_contacted,,,
Speaksure Spoken English Classes & Vidyawardhini Coaching Classes,7219358063,Majalgaon,Beed,Majalgaon,Spoken English,"Sambhaji Chowk, Gadi Rd, Swami Vivekananda Nagar, Khanapur, Majalgaon, Maharashtra 431131",,,,"https://www.google.com/maps/place/SPEAKSURE+Spoken+English+Classes+%26+VIDYAWARDHINI+Coaching+Classes/@19.1636453,76.2022397,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdab1006bc51371:0x98644fab78321df3!8m2!3d19.1636453!4d76.20482!16s%2Fg%2F11xrzdm1yf?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Vision Coaching Classes,9764214279,Majalgaon,Beed,Majalgaon,MHT CET Classes,"5655 579, Shahu Nagar, Majalgaon, Maharashtra 431131",,,,"https://www.google.com/maps/place/VISION+COACHING+CLASSES,/data=!4m7!3m6!1s0x3bdab1da76b3c307:0xaedd993f9b68ea5d!8m2!3d19.1579035!4d76.2082318!16s%2Fg%2F11rkhcdxyl!19sChIJB8Ozdtqx2jsRXepomz-Z3a4?authuser=0&hl=en&rclk=1",not_contacted,,,
Yeshwant Career Academy,9881867123,Majalgaon,Beed,Majalgaon,Tuition Classes,"near Kalika Devi Temple, Kalika Nagar, Shivaji Nagar, Majalgaon, Maharashtra 431131",4.8,6,,https://www.google.com/maps/place/Yeshwant+Career+Academy/data=!4m7!3m6!1s0x3bdab1a6d4891f07:0xb32385f2ecf90d00!8m2!3d19.1614582!4d76.208688!16s%2Fg%2F11gy4_pwvz!19sChIJBx-J1Kax2jsRAA357PKFI7M?authuser=0&hl=en&rclk=1,not_contacted,,,
Adharsh Spardha Pariksa Classes And Study Room,9673887632,Parli,Beed,Parli,Study Center,"near by BUS STAND, V, Azad Nagar, Parli Vaijnath, Maharashtra 431515",5.0,3,,https://www.google.com/maps/place/ADHARSH+SPARDHA+PARIKSA+CLASSES+AND+STUDY+ROOM/data=!4m7!3m6!1s0x3bcff710face4c75:0x9df35b079e8cab7c!8m2!3d18.8496354!4d76.5243698!16s%2Fg%2F11y5vhljhp!19sChIJdUzO-hD3zzsRfKuMngdb850?authuser=0&hl=en&rclk=1,not_contacted,,,
Bhansali Computer Center,9923702345,Parli,Beed,Parli,Computer Institute,"VG2J C67, Azad Nagar, Parli Vaijnath, Maharashtra 431520",4.4,7,,https://www.google.com/maps/place/Bhansali+Computer+Center/data=!4m7!3m6!1s0x3bcff736cc2859f3:0xd5a51b9531248a83!8m2!3d18.8510271!4d76.5305394!16s%2Fg%2F11t0nb6k02!19sChIJ81kozDb3zzsRg4okMZUbpdU?authuser=0&hl=en&rclk=1,not_contacted,,,
Bhartharinath Computer Typing Institute,9922795035,Parli,Beed,Parli,Computer Institute,"Ganeshpar Rd, Peth Mohallah, Parli Vaijnath, Maharashtra 431515",5.0,6,,https://www.google.com/maps/place/Bhartharinath+Computer+Typing+Institute/data=!4m7!3m6!1s0x3bcff746e4525cad:0x5b11a022c658bb33!8m2!3d18.8476421!4d76.5351874!16s%2Fg%2F11j8z82cmg!19sChIJrVxS5Eb3zzsRM7tYxiKgEVs?authuser=0&hl=en&rclk=1,not_contacted,,,
Bright Coaching Classes Parli V,9404508743,Parli,Beed,Parli,Coaching Classes,"Vidyanagar, Parli Vaijnath, Maharashtra 431515",4.6,9,,"https://www.google.com/maps/place/BRIGHT+COACHING+CLASSES,+Parli+V/data=!4m7!3m6!1s0x3bcff7c105dfd029:0x28d2936313999075!8m2!3d18.8452427!4d76.5186401!16s%2Fg%2F11f6crczvh!19sChIJKdDfBcH3zzsRdZCZE2OT0ig?authuser=0&hl=en&rclk=1",not_contacted,,,
Govt. Industrial Training Institutes Parli Vaijinath,7032812066,Parli,Beed,Parli,Training Institute,"RGQ7 CCR, Jalalpur, Maharashtra 431515",4.2,,,https://www.google.com/maps/place/GOVT.+Industrial+Training+Institutes+Parli+Vaijinath/data=!4m7!3m6!1s0x3bcff7032812066b:0x56a93a0e7aa49241!8m2!3d18.8386249!4d76.5135057!16s%2Fg%2F11g68wp2m7!19sChIJawYSKAP3zzsRQZKkeg46qVY?authuser=0&hl=en&rclk=1,not_contacted,,,
Ideal Coaching Academy,9028511151,Parli,Beed,Parli,Coaching Classes,"kankariya nivas, Ganeshpar Rd, Peth Mohallah, Parli Vaijnath, Maharashtra 431520",,,,https://www.google.com/maps/place/IDEAL+COACHING+ACADEMY/data=!4m7!3m6!1s0x3bcff7cb6d330175:0x51c32d01f6c667e4!8m2!3d18.8482404!4d76.5328274!16s%2Fg%2F11rd9_qb21!19sChIJdQEzbcv3zzsR5GfG9gEtw1E?authuser=0&hl=en&rclk=1,not_contacted,,,
Igm Computer Education Parli,9921765907,Parli,Beed,Parli,Computer Institute,"Swati Nagar, Habib Pura, Parli Vaijnath, Maharashtra 431515",4.0,3,,"https://www.google.com/maps/place/IGM+Computer+Education,+Parli/data=!4m7!3m6!1s0x3bcff7001ea26665:0x93ee916832444be5!8m2!3d18.8478783!4d76.5261127!16s%2Fg%2F11vsh9bqz_!19sChIJZWaiHgD3zzsR5UtEMmiR7pM?authuser=0&hl=en&rclk=1",not_contacted,,,
Om Coaching Classes Parli Vaijnath,9028262601,Parli,Beed,Parli,Coaching Classes,"Parli Vaijanath-Beed Hwy, TPS Colony, Parli Vaijnath, Maharashtra 431520",4.2,12,,"https://www.google.com/maps/place/OM+Coaching+Classes,Parli+Vaijnath/data=!4m7!3m6!1s0x3bcff71568c350dd:0xfb24b6654cf7a0d!8m2!3d18.8578059!4d76.5252169!16s%2Fg%2F11b7fw6t31!19sChIJ3VDDaBX3zzsRDXrPVGZLsg8?authuser=0&hl=en&rclk=1",not_contacted,,,
Swapnil Computer Typing Institute.,8857879092,Parli,Beed,Parli,Computer Institute,"Arunodya market shop no.84, Parli Vaijnath, Maharashtra 431515",5.0,1,,https://www.google.com/maps/place/Swapnil+Computer+Typing+Institute./data=!4m7!3m6!1s0x3bcff7c166972793:0x24f6af121eb6db78!8m2!3d18.8481332!4d76.5273936!16s%2Fg%2F11h6m6dqkw!19sChIJkyeXZsH3zzsReNu2HhKv9iQ?authuser=0&hl=en&rclk=1,not_contacted,,,
Training Sub Centre Mahagenco,6088293965,Parli,Beed,Parli,Training Institute,"VG8C 3HF, TPS Colony, Parli rural, Maharashtra 431520",4.6,8,,"https://www.google.com/maps/place/Training+Sub+Centre,+MAHAGENCO/data=!4m7!3m6!1s0x3bcff74698bc2013:0xa68aa06088293965!8m2!3d18.8651775!4d76.5214233!16s%2Fg%2F11ghfs7p72!19sChIJEyC8mEb3zzsRZTkpiGCgiqY?authuser=0&hl=en&rclk=1",not_contacted,,,
Unique Coaching Classes,9423865476,Parli,Beed,Parli,Coaching Classes,"RGX9 HPJ, Sharda Nagar, Vidyanagar, Parli Vaijnath, Maharashtra 431515",5.0,1,,https://www.google.com/maps/place/Unique+Coaching+Classes/data=!4m7!3m6!1s0x3bcff7f457eb6111:0x9cc4f4ee1356746c!8m2!3d18.8491414!4d76.5193885!16s%2Fg%2F11trthywn_!19sChIJEWHrV_T3zzsRbHRWE-70xJw?authuser=0&hl=en&rclk=1,not_contacted,,,
Anushka Paramedical Institute Patoda,8975509715,Patoda,Beed,Patoda,Training Institute,"Choure Complex, Patoda, Maharashtra 414204",5.0,5,,https://www.google.com/maps/place/Anushka+Paramedical+Institute+Patoda/data=!4m7!3m6!1s0x3bc4cf003da47f3b:0x3b36eaae7b2db81c!8m2!3d18.8044125!4d75.4816719!16s%2Fg%2F11mczcxkmn!19sChIJO3-kPQDPxDsRHLgte67qNjs?authuser=0&hl=en&rclk=1,not_contacted,,,
Bhagyashri's Smart Kid Abacus & Tuition Classes,8208408273,Patoda,Beed,Patoda,Abacus Classes,"Techops garden city,wing C flat no 104,b/o Sanjuba School, Umred Rd, Dighori, Bahadura, Maharashtra 440034",5.0,19,,https://www.google.com/maps/place/BHAGYASHRI%27S+SMART+KID+ABACUS+%26+TUITION+CLASSES/data=!4m7!3m6!1s0x3bd4b9962e5fa449:0xc3c1a9650e4b42ff!8m2!3d21.0958848!4d79.1472525!16s%2Fg%2F11rv9tq_np!19sChIJSaRfLpa51DsR_0JLDmWpwcM?authuser=0&hl=en&rclk=1,not_contacted,,,
Edunation Spoken English And Basic Grammar,9657860602,Patoda,Beed,Patoda,English Speaking Classes,"Manewada Road, Data Tech, near Rakshak super market, Bajrang Nagar Rameshwari, Jawahar Nagar,Shardha square, police quarterNagpur, Ayodhya nagar, Nagpur, Maharashtra 440024",4.9,,,https://www.google.com/maps/place/EduNation+Spoken+English+and+Basic+Grammar/data=!4m7!3m6!1s0x3bd4bf56be68e649:0xdc3f3feb1f7a3b72!8m2!3d21.1213043!4d79.1081314!16s%2Fg%2F1q69k8hhk!19sChIJSeZovla_1DsRcjt6H-s_P9w?authuser=0&hl=en&rclk=1,not_contacted,,,
Genius Proactive Abacus Classes,7775812770,Patoda,Beed,Patoda,Abacus Classes,"dhan gaury layout, Plot no. 108, Bhilgaon, Maharashtra 440029",5.0,8,,https://www.google.com/maps/place/GENIUS+PROACTIVE+ABACUS+CLASSES/data=!4m7!3m6!1s0x3bd4c7007693b705:0x5110a918bef2cd4c!8m2!3d21.1950754!4d79.1401897!16s%2Fg%2F11vwsqcmmt!19sChIJBbeTdgDH1DsRTM3yvhipEFE?authuser=0&hl=en&rclk=1,not_contacted,,,
Isd Spoken English Classes,9766968120,Patoda,Beed,Patoda,English Speaking Classes,"Mobile Tower, Plot no 12, Chandak Lay out, behind Chandrapur Bus Stop, near Radisson BlueHotel, Chatrapati Nagar, Nagpur, Maharashtra 440015",4.8,89,,https://www.google.com/maps/place/ISD+SPOKEN+ENGLISH+CLASSES/data=!4m7!3m6!1s0x3bd4bf70b6a8ea27:0x88f0e1d656728ef0!8m2!3d21.1072371!4d79.07058!16s%2Fg%2F11b6jdhlvt!19sChIJJ-qotnC_1DsR8I5yVtbh8Ig?authuser=0&hl=en&rclk=1,not_contacted,,,
Jeet Proactive Abacus,9689977644,Patoda,Beed,Patoda,Abacus Classes,"8th Mile, Samrat Ashok Nagar, Amravati Rd, Rati Layout, 8 Mile, Waddhamna, Davlameti, Maharashtra 440021",5.0,1,,https://www.google.com/maps/place/Jeet+Proactive+Abacus/data=!4m7!3m6!1s0x3bd4eb0077688c07:0xfa42b1a4207fc8b5!8m2!3d21.1458105!4d78.9731756!16s%2Fg%2F11y3sc_mn4!19sChIJB4xodwDr1DsRtch_IKSxQvo?authuser=0&hl=en&rclk=1,not_contacted,,,
Kunda Proactive Abacus Class,7507778616,Patoda,Beed,Patoda,Abacus Classes,"66JQ 7CR, Hanuman Nagar , behind SBI bank ,kanhan tah, dist, parseoni, Maharashtra 441401",5.0,2,,https://www.google.com/maps/place/Kunda+proactive+Abacus+class/data=!4m7!3m6!1s0x3bd4cf003ad8d547:0xc9e959a5a51554e2!8m2!3d21.2307287!4d79.2385114!16s%2Fg%2F11vxk525c4!19sChIJR9XYOgDP1DsR4lQVpaVZ6ck?authuser=0&hl=en&rclk=1,not_contacted,,,
Little Flower English School Patoda,9766759211,Patoda,Beed,Patoda,Academy,"QFRH QJ8, Patoda, Maharashtra 414204",,8,,https://www.google.com/maps/place/Little+Flower+English+School+patoda/data=!4m7!3m6!1s0x3bc4c582cd2be641:0x91e99dca0ef22862!8m2!3d18.7919221!4d75.479067!16s%2Fg%2F11d_7382zv!19sChIJQeYrzYLFxDsRYijyDsqd6ZE?authuser=0&hl=en&rclk=1,not_contacted,,,
Mahi Abacus Academy,7498753163,Patoda,Beed,Patoda,Abacus Classes,"33FR 49J, Saubhagya Nagar, Besa, rode, Besa Pipla, Maharashtra 440037",5.0,,,https://www.google.com/maps/place/Mahi+abacus+academy/data=!4m7!3m6!1s0x3bd4bf0076fa98c3:0x7666b14dec365d31!8m2!3d21.0734428!4d79.0908145!16s%2Fg%2F11lnxjd1rs!19sChIJw5j6dgC_1DsRMV027E2xZnY?authuser=0&hl=en&rclk=1,not_contacted,,,
Matoshri Computers,9822229668,Patoda,Beed,Patoda,Computer Institute,"Market, Comiti road, Patoda, Maharashtra 414204",4.6,5,,https://www.google.com/maps/place/Matoshri+Computers/data=!4m7!3m6!1s0x3bc4c57f9e6afd23:0x23c6aac80c1fd092!8m2!3d18.8052878!4d75.4813905!16s%2Fg%2F11f00900rh!19sChIJI_1qnn_FxDsRktAfDMiqxiM?authuser=0&hl=en&rclk=1,not_contacted,,,
P1 Coaching Classes,7507508265,Patoda,Beed,Patoda,Competitive Exam Classes,"Parsodi, Maharashtra 441906",4.3,15,,https://www.google.com/maps/place/P1+Coaching+Classes/data=!4m7!3m6!1s0x3a2b4819439f14d9:0xadf2cd85c62a766d!8m2!3d21.1432651!4d79.5425901!16s%2Fg%2F11g8cctmk_!19sChIJ2RSfQxlIKzoRbXYqxoXN8q0?authuser=0&hl=en&rclk=1,not_contacted,,,
Parth Computer Best Computer Institute In Sindewahi,9594837847,Patoda,Beed,Patoda,Computer Institute,"SORATE BUILDING, MUL ROAD, opp. to NEW LAXMI TALKIES, Sindewahi, Maharashtra 441222",4.9,55,,https://www.google.com/maps/place/Parth+computer-Best+Computer+Institute+in+Sindewahi/data=!4m7!3m6!1s0x3a2cc3f474b3a063:0x2af347b622c2ede5!8m2!3d20.2903847!4d79.6555424!16s%2Fg%2F11bxfj4yy2!19sChIJY6CzdPTDLDoR5e3CIrZH8yo?authuser=0&hl=en&rclk=1,not_contacted,,,
S.p.technical Institute Patoda,8509147217,Patoda,Beed,Patoda,Academy,"QFXH RXG, Patoda, Maharashtra 414204",5.0,3,,https://www.google.com/maps/place/S.P.TECHNICAL+INSTITUTE+PATODA/data=!4m7!3m6!1s0x3bc4c5f7ff92e5b5:0x2a2dfc7f9d5c412c!8m2!3d18.799548!4d75.4799514!16s%2Fg%2F11t9f1qcdv!19sChIJteWS__fFxDsRLEFcnX_8LSo?authuser=0&hl=en&rclk=1,not_contacted,,,
